x,y
0.0,0.0
0.005001778100646929,0.0
0.010003556201293859,0.0
0.015005334301940787,0.0
0.020007112402587717,0.0
0.025008890503234647,0.0
0.030010668603881574,0.0
0.03501244670452851,0.0
0.040014224805175434,0.0
0.04501600290582236,0.0
0.050017781006469295,0.0
0.05501955910711622,0.0
0.06002133720776315,0.0
0.06502311530841008,0.0
0.07002489340905702,0.0
0.07502667150970393,0.0
0.08002844961035087,0.0
0.0850302277109978,0.0
0.09003200581164472,0.0
0.09503378391229166,0.0
0.10003556201293859,0.0
0.10503734011358551,0.0
0.11003911821423244,0.0
0.11504089631487938,0.0
0.1200426744155263,0.0
0.12504445251617324,0.0
0.13004623061682016,0.0
0.13504800871746708,0.0
0.14004978681811403,0.0
0.14505156491876095,0.0
0.15005334301940787,0.0
0.15505512112005482,0.0
0.16005689922070174,0.0
0.16505867732134866,0.0
0.1700604554219956,0.0
0.17506223352264252,0.0
0.18006401162328944,0.0
0.1850657897239364,0.0
0.1900675678245833,0.0
0.19506934592523023,0.0
0.20007112402587718,0.0
0.2050729021265241,0.0
0.21007468022717102,0.0
0.21507645832781797,0.0
0.22007823642846489,0.0
0.2250800145291118,0.0
0.23008179262975875,0.0
0.23508357073040567,0.0
0.2400853488310526,0.0
0.24508712693169954,0.0
0.2500889050323465,0.0
0.2550906831329934,0.0
0.2600924612336403,0.0
0.2650942393342873,0.0
0.27009601743493417,0.0
0.2750977955355811,0.0
0.28009957363622806,0.0
0.28510135173687495,0.0
0.2901031298375219,0.0
0.29510490793816885,0.0
0.30010668603881574,0.0
0.3051084641394627,0.0
0.31011024224010963,0.0
0.3151120203407565,0.0
0.3201137984414035,0.0
0.3251155765420504,0.0
0.3301173546426973,0.0
0.33511913274334426,0.0
0.3401209108439912,0.0
0.3451226889446381,0.0
0.35012446704528505,0.0
0.355126245145932,0.0
0.3601280232465789,0.0
0.36512980134722584,0.0
0.3701315794478728,0.0
0.3751333575485197,0.0
0.3801351356491666,0.0
0.38513691374981357,0.0
0.39013869185046046,0.0
0.3951404699511074,0.0
0.40014224805175436,0.0
0.40514402615240125,0.0
0.4101458042530482,0.0
0.41514758235369514,0.0
0.42014936045434204,0.0
0.425151138554989,0.0
0.43015291665563593,0.0
0.4351546947562828,0.0
0.44015647285692977,0.0
0.4451582509575767,0.0
0.4501600290582236,0.0
0.45516180715887056,0.0
0.4601635852595175,0.0
0.4651653633601644,0.0
0.47016714146081134,0.0
0.4751689195614583,0.0
0.4801706976621052,0.0
0.48517247576275213,0.0
0.4901742538633991,0.0
0.495176031964046,0.0
0.500177810064693,0.0
0.5051795881653398,0.0
0.5101813662659868,0.0
0.5151831443666337,0.0
0.5201849224672807,0.0
0.5251867005679276,0.0
0.5301884786685745,0.0
0.5351902567692214,0.0
0.5401920348698683,0.0
0.5451938129705153,0.0
0.5501955910711622,0.0
0.5551973691718092,0.0
0.5601991472724561,0.0
0.565200925373103,0.0
0.5702027034737499,0.0
0.5752044815743969,0.0
0.5802062596750438,0.0
0.5852080377756907,0.0
0.5902098158763377,0.0
0.5952115939769845,0.0
0.6002133720776315,0.0
0.6052151501782784,0.0
0.6102169282789254,0.0
0.6152187063795723,0.0
0.6202204844802193,0.0
0.6252222625808661,0.0
0.630224040681513,0.0
0.63522581878216,0.0
0.640227596882807,0.0
0.6452293749834539,0.0
0.6502311530841008,0.0
0.6552329311847478,0.0
0.6602347092853946,0.0
0.6652364873860416,0.0
0.6702382654866885,0.0
0.6752400435873355,0.0
0.6802418216879824,0.0
0.6852435997886294,0.0
0.6902453778892762,0.0
0.6952471559899231,0.0
0.7002489340905701,0.0
0.705250712191217,0.0
0.710252490291864,0.0
0.7152542683925109,0.0
0.7202560464931578,0.0
0.7252578245938047,0.0
0.7302596026944517,0.0
0.7352613807950986,0.0
0.7402631588957456,0.0
0.7452649369963925,0.0
0.7502667150970393,0.0
0.7552684931976863,0.0
0.7602702712983332,0.0
0.7652720493989802,0.0
0.7702738274996271,0.0
0.7752756056002741,0.0
0.7802773837009209,0.0
0.7852791618015679,0.0
0.7902809399022148,0.0
0.7952827180028618,0.0
0.8002844961035087,0.0
0.8052862742041557,0.0
0.8102880523048025,0.0
0.8152898304054494,0.0
0.8202916085060964,0.0
0.8252933866067433,0.0
0.8302951647073903,0.0
0.8352969428080372,0.0
0.8402987209086841,0.0
0.845300499009331,0.0
0.850302277109978,0.0
0.8553040552106249,0.0
0.8603058333112719,0.0
0.8653076114119188,0.0
0.8703093895125656,0.0
0.8753111676132126,0.0
0.8803129457138595,0.0
0.8853147238145065,0.0
0.8903165019151534,0.0
0.8953182800158004,0.0
0.9003200581164472,0.0
0.9053218362170942,0.0
0.9103236143177411,0.0
0.9153253924183881,0.0
0.920327170519035,0.0
0.925328948619682,0.0
0.9303307267203288,0.0
0.9353325048209757,0.0
0.9403342829216227,0.0
0.9453360610222696,0.0
0.9503378391229166,0.0
0.9553396172235635,0.0
0.9603413953242104,0.0
0.9653431734248573,0.0
0.9703449515255043,0.0
0.9753467296261512,0.0
0.9803485077267982,0.0
0.9853502858274451,0.0
0.990352063928092,0.0
0.9953538420287389,0.0
1.000355620129386,0.0
1.0053573982300328,0.0
1.0103591763306796,0.0
1.0153609544313267,0.0
1.0203627325319735,0.0
1.0253645106326206,0.0
1.0303662887332674,0.0
1.0353680668339145,0.0
1.0403698449345613,0.0
1.0453716230352081,0.0
1.0503734011358552,0.0
1.055375179236502,0.0
1.060376957337149,0.0
1.065378735437796,0.0
1.0703805135384428,0.0
1.0753822916390898,0.0
1.0803840697397367,0.0
1.0853858478403837,0.0
1.0903876259410306,0.0
1.0953894040416776,0.0
1.1003911821423245,0.0
1.1053929602429713,0.0
1.1103947383436183,0.0
1.1153965164442652,0.0
1.1203982945449122,0.0
1.125400072645559,0.0
1.130401850746206,0.0
1.135403628846853,0.0
1.1404054069474998,0.0
1.1454071850481469,0.0
1.1504089631487937,0.0
1.1554107412494408,0.0
1.1604125193500876,0.0
1.1654142974507344,0.0
1.1704160755513815,0.0
1.1754178536520283,0.0
1.1804196317526754,0.0
1.1854214098533222,0.0
1.190423187953969,0.0
1.1954249660546161,0.0
1.200426744155263,0.0
1.20542852225591,0.0
1.2104303003565569,0.0
1.215432078457204,0.0
1.2204338565578507,0.0
1.2254356346584976,0.0
1.2304374127591446,0.0
1.2354391908597915,0.0
1.2404409689604385,0.0
1.2454427470610854,0.0
1.2504445251617322,0.0
1.2554463032623793,0.0
1.260448081363026,0.0
1.2654498594636732,0.0
1.27045163756432,0.0
1.275453415664967,0.0
1.280455193765614,0.0
1.2854569718662607,0.0
1.2904587499669078,0.0
1.2954605280675546,0.0
1.3004623061682017,0.0
1.3054640842688485,0.0
1.3104658623694956,0.0
1.3154676404701424,0.0
1.3204694185707893,0.0
1.3254711966714363,0.0
1.3304729747720832,0.0
1.3354747528727302,0.0
1.340476530973377,0.0
1.3454783090740239,0.0
1.350480087174671,0.0
1.3554818652753178,0.0
1.3604836433759648,0.0
1.3654854214766117,0.0
1.3704871995772587,0.0
1.3754889776779056,0.0
1.3804907557785524,0.0
1.3854925338791995,0.0
1.3904943119798463,0.0
1.3954960900804934,0.0
1.4004978681811402,0.0
1.405499646281787,0.0
1.410501424382434,0.0
1.415503202483081,0.0
1.420504980583728,0.0
1.4255067586843748,0.0
1.4305085367850219,0.0
1.4355103148856687,0.0
1.4405120929863156,0.0
1.4455138710869626,0.0
1.4505156491876094,0.0
1.4555174272882565,0.0
1.4605192053889033,0.0
1.4655209834895502,0.0
1.4705227615901972,0.0
1.475524539690844,0.0
1.4805263177914911,0.0
1.485528095892138,0.0
1.490529873992785,0.0
1.4955316520934319,0.0
1.5005334301940787,0.0
1.5055352082947258,0.0
1.5105369863953726,0.0
